danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0.775,0.506,9,-12.64,1,0.119,0.33,8.97E-05,0.107,0.54,141.994,audio_features,2UqqeCF3Ad4rjeXNGEEaQn,spotify:track:2UqqeCF3Ad4rjeXNGEEaQn,https://api.spotify.com/v1/tracks/2UqqeCF3Ad4rjeXNGEEaQn,https://api.spotify.com/v1/audio-analysis/2UqqeCF3Ad4rjeXNGEEaQn,307573,4,Jiya Jale
0.788,0.675,2,-13.249,1,0.166,0.244,0,0.0731,0.558,90.001,audio_features,7ItsQ8ow0xsBJSW8NdGH5v,spotify:track:7ItsQ8ow0xsBJSW8NdGH5v,https://api.spotify.com/v1/tracks/7ItsQ8ow0xsBJSW8NdGH5v,https://api.spotify.com/v1/audio-analysis/7ItsQ8ow0xsBJSW8NdGH5v,414427,4,Chaiyya Chaiyya
0.587,0.425,9,-10.52,1,0.0289,0.594,2.36E-05,0.107,0.507,120.056,audio_features,4Ey2ucOcSk8ZwdX4xwDw9r,spotify:track:4Ey2ucOcSk8ZwdX4xwDw9r,https://api.spotify.com/v1/tracks/4Ey2ucOcSk8ZwdX4xwDw9r,https://api.spotify.com/v1/audio-analysis/4Ey2ucOcSk8ZwdX4xwDw9r,251293,4,Aksar
0.582,0.45,7,-14.308,1,0.0656,0.142,0,0.0847,0.669,183.498,audio_features,2I359Jv0MZqnxs6fwK5BPy,spotify:track:2I359Jv0MZqnxs6fwK5BPy,https://api.spotify.com/v1/tracks/2I359Jv0MZqnxs6fwK5BPy,https://api.spotify.com/v1/audio-analysis/2I359Jv0MZqnxs6fwK5BPy,291400,4,"Chaand Taare (From ""Yes Boss"")"
0.735,0.406,8,-12.742,1,0.0463,0.545,0.00189,0.111,0.403,100.391,audio_features,69QaogV74CPUPzlnZFaOu5,spotify:track:69QaogV74CPUPzlnZFaOu5,https://api.spotify.com/v1/tracks/69QaogV74CPUPzlnZFaOu5,https://api.spotify.com/v1/audio-analysis/69QaogV74CPUPzlnZFaOu5,355440,3,Haye Ram
0.522,0.458,9,-11.076,0,0.0358,0.564,0,0.0612,0.51,180.075,audio_features,0uin68QQ1BWherbc73UKJr,spotify:track:0uin68QQ1BWherbc73UKJr,https://api.spotify.com/v1/tracks/0uin68QQ1BWherbc73UKJr,https://api.spotify.com/v1/audio-analysis/0uin68QQ1BWherbc73UKJr,399360,4,Tere Khayal Ki
0.652,0.554,9,-11.141,1,0.0391,0.418,0.00273,0.302,0.766,147.813,audio_features,6vFxo4fHmf1hdlHVwgcQHw,spotify:track:6vFxo4fHmf1hdlHVwgcQHw,https://api.spotify.com/v1/tracks/6vFxo4fHmf1hdlHVwgcQHw,https://api.spotify.com/v1/audio-analysis/6vFxo4fHmf1hdlHVwgcQHw,291840,4,Mann Ki Lagan
0.743,0.447,2,-10.766,1,0.0352,0.342,2.47E-05,0.161,0.502,124.952,audio_features,0fCQrcJT1v7UFyt5ahS15f,spotify:track:0fCQrcJT1v7UFyt5ahS15f,https://api.spotify.com/v1/tracks/0fCQrcJT1v7UFyt5ahS15f,https://api.spotify.com/v1/audio-analysis/0fCQrcJT1v7UFyt5ahS15f,274467,4,Bheegey Hont
0.7,0.45,0,-12.858,1,0.0359,0.179,5.68E-05,0.0942,0.405,119.894,audio_features,1W8UYDhgBJZHXmkWAebst2,spotify:track:1W8UYDhgBJZHXmkWAebst2,https://api.spotify.com/v1/tracks/1W8UYDhgBJZHXmkWAebst2,https://api.spotify.com/v1/audio-analysis/1W8UYDhgBJZHXmkWAebst2,318427,4,Jiya Dhadak Dhadak Jaye
0.528,0.576,0,-13.216,1,0.0409,0.426,0.0211,0.0758,0.423,119.86,audio_features,4hrxCvupGL76gDJ4TJ7M8B,spotify:track:4hrxCvupGL76gDJ4TJ7M8B,https://api.spotify.com/v1/tracks/4hrxCvupGL76gDJ4TJ7M8B,https://api.spotify.com/v1/audio-analysis/4hrxCvupGL76gDJ4TJ7M8B,362693,4,Maula Mere Maula
0.446,0.827,1,-6.625,1,0.395,0.182,0,0.488,0.837,96.959,audio_features,02OeX6LHzfggk6JfVI8VB6,spotify:track:02OeX6LHzfggk6JfVI8VB6,https://api.spotify.com/v1/tracks/02OeX6LHzfggk6JfVI8VB6,https://api.spotify.com/v1/audio-analysis/02OeX6LHzfggk6JfVI8VB6,292000,4,Dhoom Pichuk (Feat. Shubha Mudgal)
0.407,0.424,4,-12.895,1,0.0405,0.243,0.000589,0.356,0.397,132.868,audio_features,4q4czUm3xwb58et8eeNtkc,spotify:track:4q4czUm3xwb58et8eeNtkc,https://api.spotify.com/v1/tracks/4q4czUm3xwb58et8eeNtkc,https://api.spotify.com/v1/audio-analysis/4q4czUm3xwb58et8eeNtkc,428050,3,But It Rained
0.68,0.752,8,-5.835,0,0.0375,0.66,0.00821,0.11,0.792,106.94,audio_features,3K7UfQ1490vI1VOjCOOPo6,spotify:track:3K7UfQ1490vI1VOjCOOPo6,https://api.spotify.com/v1/tracks/3K7UfQ1490vI1VOjCOOPo6,https://api.spotify.com/v1/audio-analysis/3K7UfQ1490vI1VOjCOOPo6,308280,4,Sajni
0.788,0.688,0,-6.834,0,0.0308,0.0415,1.33E-05,0.355,0.967,94.94,audio_features,7MpwXTRXWsULhKzIFJQmul,spotify:track:7MpwXTRXWsULhKzIFJQmul,https://api.spotify.com/v1/tracks/7MpwXTRXWsULhKzIFJQmul,https://api.spotify.com/v1/audio-analysis/7MpwXTRXWsULhKzIFJQmul,267440,4,Woh Chali Woh Chali
0.645,0.402,6,-14.454,1,0.0299,0.499,1.79E-05,0.362,0.438,80.056,audio_features,33yJbICPApS1o2lJi2w4Rq,spotify:track:33yJbICPApS1o2lJi2w4Rq,https://api.spotify.com/v1/tracks/33yJbICPApS1o2lJi2w4Rq,https://api.spotify.com/v1/audio-analysis/33yJbICPApS1o2lJi2w4Rq,415973,4,Khamaj
0.638,0.539,7,-12.929,1,0.0288,0.183,0.000195,0.0851,0.64,106.089,audio_features,6x0Ktoe7FhndbwJ5A5U8ZT,spotify:track:6x0Ktoe7FhndbwJ5A5U8ZT,https://api.spotify.com/v1/tracks/6x0Ktoe7FhndbwJ5A5U8ZT,https://api.spotify.com/v1/audio-analysis/6x0Ktoe7FhndbwJ5A5U8ZT,387800,4,Teray Bina
0.699,0.71,2,-11.568,1,0.0379,0.158,0,0.344,0.446,109.056,audio_features,1LXn0kHwq5OOKt7DJaysMP,spotify:track:1LXn0kHwq5OOKt7DJaysMP,https://api.spotify.com/v1/tracks/1LXn0kHwq5OOKt7DJaysMP,https://api.spotify.com/v1/audio-analysis/1LXn0kHwq5OOKt7DJaysMP,240080,4,Akhian
0.567,0.711,1,-12.547,0,0.0408,0.0915,4.37E-05,0.106,0.492,102.044,audio_features,3zPL7VTfORvROr1QZuEXM4,spotify:track:3zPL7VTfORvROr1QZuEXM4,https://api.spotify.com/v1/tracks/3zPL7VTfORvROr1QZuEXM4,https://api.spotify.com/v1/audio-analysis/3zPL7VTfORvROr1QZuEXM4,343867,4,Ankhon Ke Saagar (Guitar Mix)
0.809,0.509,0,-4.856,1,0.0391,0.031,0,0.175,0.921,95.993,audio_features,11ipwX6rA4f5KMTYB7QFXj,spotify:track:11ipwX6rA4f5KMTYB7QFXj,https://api.spotify.com/v1/tracks/11ipwX6rA4f5KMTYB7QFXj,https://api.spotify.com/v1/audio-analysis/11ipwX6rA4f5KMTYB7QFXj,274267,4,Main Aisa Kyon Hoon
0.712,0.667,1,-13.418,1,0.0374,0.0777,6.90E-05,0.115,0.852,101.913,audio_features,5d9lcI4uo1GgZPkS1g9kzQ,spotify:track:5d9lcI4uo1GgZPkS1g9kzQ,https://api.spotify.com/v1/tracks/5d9lcI4uo1GgZPkS1g9kzQ,https://api.spotify.com/v1/audio-analysis/5d9lcI4uo1GgZPkS1g9kzQ,358960,4,Roop Tera Mastana
0.606,0.907,0,-5.163,0,0.147,0.18,4.73E-06,0.0498,0.75,100.013,audio_features,0kLAayXlgueuQzBqDBFnoF,spotify:track:0kLAayXlgueuQzBqDBFnoF,https://api.spotify.com/v1/tracks/0kLAayXlgueuQzBqDBFnoF,https://api.spotify.com/v1/audio-analysis/0kLAayXlgueuQzBqDBFnoF,288013,4,Jeena
0.726,0.739,11,-11.992,0,0.0545,0.0387,0.00104,0.299,0.818,120.027,audio_features,2HAYxMXnIJ2KjSs7ZN1ca7,spotify:track:2HAYxMXnIJ2KjSs7ZN1ca7,https://api.spotify.com/v1/tracks/2HAYxMXnIJ2KjSs7ZN1ca7,https://api.spotify.com/v1/audio-analysis/2HAYxMXnIJ2KjSs7ZN1ca7,292833,4,"Ruki Ruki (From ""Mast"")"
0.775,0.579,6,-9.46,1,0.0298,0.142,4.59E-05,0.0808,0.777,128.002,audio_features,5h7ofb2eFmV1MRE2Nd4Kcs,spotify:track:5h7ofb2eFmV1MRE2Nd4Kcs,https://api.spotify.com/v1/tracks/5h7ofb2eFmV1MRE2Nd4Kcs,https://api.spotify.com/v1/audio-analysis/5h7ofb2eFmV1MRE2Nd4Kcs,345703,4,Subah Subah
0.696,0.876,6,-7.94,0,0.144,0.237,8.19E-05,0.126,0.724,99.958,audio_features,0dfDtMJigXYVWoqNovKPA3,spotify:track:0dfDtMJigXYVWoqNovKPA3,https://api.spotify.com/v1/tracks/0dfDtMJigXYVWoqNovKPA3,https://api.spotify.com/v1/audio-analysis/0dfDtMJigXYVWoqNovKPA3,305347,4,Tauba Tauba
0.642,0.925,4,-7.154,0,0.173,0.154,0.000278,0.0497,0.591,99.954,audio_features,1Aj3mTJznujGX2ov6Op1cZ,spotify:track:1Aj3mTJznujGX2ov6Op1cZ,https://api.spotify.com/v1/tracks/1Aj3mTJznujGX2ov6Op1cZ,https://api.spotify.com/v1/audio-analysis/1Aj3mTJznujGX2ov6Op1cZ,281480,4,Kaal Dhamaal
0.726,0.767,11,-8.298,1,0.107,0.0944,2.46E-05,0.175,0.695,170.047,audio_features,5E0iQzIqRWncQHwrPbbimb,spotify:track:5E0iQzIqRWncQHwrPbbimb,https://api.spotify.com/v1/tracks/5E0iQzIqRWncQHwrPbbimb,https://api.spotify.com/v1/audio-analysis/5E0iQzIqRWncQHwrPbbimb,261893,4,The Mutton Song
0.561,0.882,6,-4.99,0,0.0501,0.0843,5.03E-06,0.329,0.62,96.964,audio_features,170EdJFZdAvuBLXB6XV7Zf,spotify:track:170EdJFZdAvuBLXB6XV7Zf,https://api.spotify.com/v1/tracks/170EdJFZdAvuBLXB6XV7Zf,https://api.spotify.com/v1/audio-analysis/170EdJFZdAvuBLXB6XV7Zf,365213,4,Saadda Haq (Featuring Orianthi Panagaris On Guitars)
0.855,0.563,11,-6.289,1,0.0342,0.22,4.21E-06,0.0979,0.905,124.911,audio_features,01eYMEBUQf9Utp8Yxn7MWU,spotify:track:01eYMEBUQf9Utp8Yxn7MWU,https://api.spotify.com/v1/tracks/01eYMEBUQf9Utp8Yxn7MWU,https://api.spotify.com/v1/audio-analysis/01eYMEBUQf9Utp8Yxn7MWU,204933,4,Sooraj Ki Baahon Mein
0.676,0.899,2,-6.476,1,0.057,0.0104,0.00368,0.0819,0.586,95.968,audio_features,3iAoFIbCPglhK2ak6VQPBJ,spotify:track:3iAoFIbCPglhK2ak6VQPBJ,https://api.spotify.com/v1/tracks/3iAoFIbCPglhK2ak6VQPBJ,https://api.spotify.com/v1/audio-analysis/3iAoFIbCPglhK2ak6VQPBJ,266467,4,"Challa (From ""Crook "") - Remix by Tigerstyle"
0.816,0.92,9,-5.154,1,0.118,0.00869,2.45E-06,0.209,0.688,132.025,audio_features,4R0nMD9DpNgRBoYl3iJc5c,spotify:track:4R0nMD9DpNgRBoYl3iJc5c,https://api.spotify.com/v1/tracks/4R0nMD9DpNgRBoYl3iJc5c,https://api.spotify.com/v1/audio-analysis/4R0nMD9DpNgRBoYl3iJc5c,294267,4,"Love Sex Aur Dhokha (From ""LSD - Love Sex Aur Dhokha"")"
0.564,0.867,8,-6.21,1,0.121,0.361,0,0.262,0.815,88.919,audio_features,0gmlYbHckhg6Aytwz3ZEBL,spotify:track:0gmlYbHckhg6Aytwz3ZEBL,https://api.spotify.com/v1/tracks/0gmlYbHckhg6Aytwz3ZEBL,https://api.spotify.com/v1/audio-analysis/0gmlYbHckhg6Aytwz3ZEBL,278093,4,"Bheegi Si Bhaagi Si (From ""Raajneeti"")"
0.593,0.548,9,-7.588,0,0.0267,0.611,0.00146,0.117,0.374,98.015,audio_features,7taQBKEW09f96ArgQxof0V,spotify:track:7taQBKEW09f96ArgQxof0V,https://api.spotify.com/v1/tracks/7taQBKEW09f96ArgQxof0V,https://api.spotify.com/v1/audio-analysis/7taQBKEW09f96ArgQxof0V,236160,4,"Kya Karoon? (From ""Wake Up Sid"")"
0.773,0.58,2,-4.682,1,0.031,0.0671,0,0.151,0.951,116.963,audio_features,0DzLy1R0uaFNrQUJQX3QBH,spotify:track:0DzLy1R0uaFNrQUJQX3QBH,https://api.spotify.com/v1/tracks/0DzLy1R0uaFNrQUJQX3QBH,https://api.spotify.com/v1/audio-analysis/0DzLy1R0uaFNrQUJQX3QBH,231880,4,Dil Dhadakne Do
0.712,0.793,8,-8.925,1,0.0519,0.299,0.000173,0.0673,0.917,104.046,audio_features,64Gw3DuUHhRL88Hjc7AlEM,spotify:track:64Gw3DuUHhRL88Hjc7AlEM,https://api.spotify.com/v1/tracks/64Gw3DuUHhRL88Hjc7AlEM,https://api.spotify.com/v1/audio-analysis/64Gw3DuUHhRL88Hjc7AlEM,323933,4,Tere Bin
0.753,0.603,2,-13.209,0,0.0741,0.0408,3.53E-06,0.324,0.466,110.013,audio_features,08V7TKtRguQb7HiLpGcnzn,spotify:track:08V7TKtRguQb7HiLpGcnzn,https://api.spotify.com/v1/tracks/08V7TKtRguQb7HiLpGcnzn,https://api.spotify.com/v1/audio-analysis/08V7TKtRguQb7HiLpGcnzn,429293,4,Woh Ladki Jo
0.467,0.487,0,-6.254,0,0.0334,0.779,1.04E-06,0.118,0.267,199.796,audio_features,0h9W7F6A57ye905hoc6OzO,spotify:track:0h9W7F6A57ye905hoc6OzO,https://api.spotify.com/v1/tracks/0h9W7F6A57ye905hoc6OzO,https://api.spotify.com/v1/audio-analysis/0h9W7F6A57ye905hoc6OzO,330933,4,Phir Mohabbat
0.62,0.277,11,-15.271,0,0.093,0.658,2.43E-05,0.325,0.608,143.877,audio_features,35kIXinxgC0MdOPD7C2VKP,spotify:track:35kIXinxgC0MdOPD7C2VKP,https://api.spotify.com/v1/tracks/35kIXinxgC0MdOPD7C2VKP,https://api.spotify.com/v1/audio-analysis/35kIXinxgC0MdOPD7C2VKP,298292,4,Zara Zara
0.653,0.379,9,-16.775,0,0.0849,0.657,0,0.123,0.705,149.984,audio_features,7yt8Iz6oBz7CdTCwW6cFTM,spotify:track:7yt8Iz6oBz7CdTCwW6cFTM,https://api.spotify.com/v1/tracks/7yt8Iz6oBz7CdTCwW6cFTM,https://api.spotify.com/v1/audio-analysis/7yt8Iz6oBz7CdTCwW6cFTM,331520,4,Dilko
0.789,0.303,11,-14.551,0,0.0486,0.463,0,0.305,0.507,123.986,audio_features,1upHaDmw4gf8GCCHZdnDA0,spotify:track:1upHaDmw4gf8GCCHZdnDA0,https://api.spotify.com/v1/tracks/1upHaDmw4gf8GCCHZdnDA0,https://api.spotify.com/v1/audio-analysis/1upHaDmw4gf8GCCHZdnDA0,327158,4,Such Keh Raha Hai
0.775,0.517,9,-13.788,0,0.0562,0.494,0,0.103,0.885,100.014,audio_features,0Jx0pIwpFxIyo3Yw4bztCz,spotify:track:0Jx0pIwpFxIyo3Yw4bztCz,https://api.spotify.com/v1/tracks/0Jx0pIwpFxIyo3Yw4bztCz,https://api.spotify.com/v1/audio-analysis/0Jx0pIwpFxIyo3Yw4bztCz,306181,4,Rehnaa Hai Terre Dil Mein
0.756,0.933,2,-4.42,1,0.0372,0.026,8.71E-05,0.222,0.778,131.978,audio_features,5TGGdncSRToNKPIYdU6o34,spotify:track:5TGGdncSRToNKPIYdU6o34,https://api.spotify.com/v1/tracks/5TGGdncSRToNKPIYdU6o34,https://api.spotify.com/v1/audio-analysis/5TGGdncSRToNKPIYdU6o34,360707,4,Mujhe Tumse Mohabbat Hai
0.643,0.907,10,-4.027,1,0.0666,0.0197,0,0.0713,0.923,87.535,audio_features,3d15ZpPO63jH2WV69iOAy0,spotify:track:3d15ZpPO63jH2WV69iOAy0,https://api.spotify.com/v1/tracks/3d15ZpPO63jH2WV69iOAy0,https://api.spotify.com/v1/audio-analysis/3d15ZpPO63jH2WV69iOAy0,269347,4,Ek Ladki Ko Dekha
0.599,0.834,11,-7.353,0,0.032,0.000148,0.00313,0.329,0.572,130.005,audio_features,4dRSfZRN8fb5nZs5ckqPbp,spotify:track:4dRSfZRN8fb5nZs5ckqPbp,https://api.spotify.com/v1/tracks/4dRSfZRN8fb5nZs5ckqPbp,https://api.spotify.com/v1/audio-analysis/4dRSfZRN8fb5nZs5ckqPbp,194507,4,Ya Ali Remix
0.652,0.862,9,-7.91,0,0.0379,0.000675,0.351,0.167,0.708,127.99,audio_features,1MIWtJSqfSVGGsQ4t8zCmS,spotify:track:1MIWtJSqfSVGGsQ4t8zCmS,https://api.spotify.com/v1/tracks/1MIWtJSqfSVGGsQ4t8zCmS,https://api.spotify.com/v1/audio-analysis/1MIWtJSqfSVGGsQ4t8zCmS,298587,4,Tu Hi Meri Shab Hai Remix churiyan
0.56,0.684,8,-6.825,0,0.0344,0.385,0.0565,0.0717,0.326,98.84,audio_features,1njEsOeGRDFPd9I23VeTY9,spotify:track:1njEsOeGRDFPd9I23VeTY9,https://api.spotify.com/v1/tracks/1njEsOeGRDFPd9I23VeTY9,https://api.spotify.com/v1/audio-analysis/1njEsOeGRDFPd9I23VeTY9,404587,4,Tu Mile Dil Kile
0.85,0.915,6,-4.613,1,0.128,0.0446,6.60E-05,0.0612,0.926,114.994,audio_features,0ok2r67dIoNn2iZi9MNZAO,spotify:track:0ok2r67dIoNn2iZi9MNZAO,https://api.spotify.com/v1/tracks/0ok2r67dIoNn2iZi9MNZAO,https://api.spotify.com/v1/audio-analysis/0ok2r67dIoNn2iZi9MNZAO,226813,4,Mujhe Naulakha Mangawa De Re
0.716,0.862,7,-5.8,1,0.167,0.0296,0,0.076,0.96,86.997,audio_features,6AkW8WIDilmBCVyuakiNSb,spotify:track:6AkW8WIDilmBCVyuakiNSb,https://api.spotify.com/v1/tracks/6AkW8WIDilmBCVyuakiNSb,https://api.spotify.com/v1/audio-analysis/6AkW8WIDilmBCVyuakiNSb,323800,4,Kaho Na Kaho Remix
0.569,0.869,0,-5.797,1,0.126,0.0026,0,0.172,0.854,76.393,audio_features,6E5RB3tDOqSKxel1J0eM7R,spotify:track:6E5RB3tDOqSKxel1J0eM7R,https://api.spotify.com/v1/tracks/6E5RB3tDOqSKxel1J0eM7R,https://api.spotify.com/v1/audio-analysis/6E5RB3tDOqSKxel1J0eM7R,279213,4,Phela Nasha Remix
0.842,0.888,6,-5.092,1,0.189,0.00109,0.00807,0.364,0.778,104.98,audio_features,5EsU8kHwHxzTYFuX80sdl6,spotify:track:5EsU8kHwHxzTYFuX80sdl6,https://api.spotify.com/v1/tracks/5EsU8kHwHxzTYFuX80sdl6,https://api.spotify.com/v1/audio-analysis/5EsU8kHwHxzTYFuX80sdl6,182653,4,Leke Pahla Pahla Pyar
0.761,0.838,10,-7.033,0,0.15,0.0161,0.000228,0.117,0.46,99.959,audio_features,1ToBZSVsKgC5vqvTd5cRMn,spotify:track:1ToBZSVsKgC5vqvTd5cRMn,https://api.spotify.com/v1/tracks/1ToBZSVsKgC5vqvTd5cRMn,https://api.spotify.com/v1/audio-analysis/1ToBZSVsKgC5vqvTd5cRMn,282640,4,Kabhi Aar Kabhi Paar
0.714,0.408,7,-10.75,1,0.0468,0.211,0,0.184,0.571,83.04,audio_features,0JMk0JVs1mVoYLexUpJg0f,spotify:track:0JMk0JVs1mVoYLexUpJg0f,https://api.spotify.com/v1/tracks/0JMk0JVs1mVoYLexUpJg0f,https://api.spotify.com/v1/audio-analysis/0JMk0JVs1mVoYLexUpJg0f,244680,4,The Mtv Roadies Theme (feat. Raghu Ram)
0.634,0.831,10,-5.371,0,0.0431,0.0114,2.17E-05,0.144,0.287,121.705,audio_features,2Dvkcv13q8amplPFqULKrF,spotify:track:2Dvkcv13q8amplPFqULKrF,https://api.spotify.com/v1/tracks/2Dvkcv13q8amplPFqULKrF,https://api.spotify.com/v1/audio-analysis/2Dvkcv13q8amplPFqULKrF,360573,4,Gustakhiyan - Aankhen / Soundtrack Version
0.898,0.535,11,-5.927,0,0.0376,0.109,1.49E-06,0.146,0.891,110.043,audio_features,0CMzZ5S5yXMqhNAvh6JnGJ,spotify:track:0CMzZ5S5yXMqhNAvh6JnGJ,https://api.spotify.com/v1/tracks/0CMzZ5S5yXMqhNAvh6JnGJ,https://api.spotify.com/v1/audio-analysis/0CMzZ5S5yXMqhNAvh6JnGJ,200800,4,Aye Hip Hopper! (feat. Sunidhi Chauhan) (Original Hindi)
0.668,0.465,1,-18.321,1,0.157,0.762,0.334,0.141,0.471,84.381,audio_features,7D877nsrN9knpxve158mrH,spotify:track:7D877nsrN9knpxve158mrH,https://api.spotify.com/v1/tracks/7D877nsrN9knpxve158mrH,https://api.spotify.com/v1/audio-analysis/7D877nsrN9knpxve158mrH,354884,4,Rukamani Rukamani
0.624,0.193,4,-18.516,1,0.0348,0.814,0.241,0.101,0.436,91.804,audio_features,4JG4HzCnmKucElYWhmLwoQ,spotify:track:4JG4HzCnmKucElYWhmLwoQ,https://api.spotify.com/v1/tracks/4JG4HzCnmKucElYWhmLwoQ,https://api.spotify.com/v1/audio-analysis/4JG4HzCnmKucElYWhmLwoQ,298757,4,Roja
0.693,0.268,9,-15.606,0,0.0774,0.682,0,0.0658,0.587,127.056,audio_features,5j5vCuBjS1sFWywWUnkJqV,spotify:track:5j5vCuBjS1sFWywWUnkJqV,https://api.spotify.com/v1/tracks/5j5vCuBjS1sFWywWUnkJqV,https://api.spotify.com/v1/audio-analysis/5j5vCuBjS1sFWywWUnkJqV,353893,4,Kehna Hi Kya - Bombay / Soundtrack Version
0.703,0.692,2,-6.16,0,0.0312,0.373,0.000674,0.518,0.233,121.021,audio_features,5waTERL0cMysP5X6kOlMVv,spotify:track:5waTERL0cMysP5X6kOlMVv,https://api.spotify.com/v1/tracks/5waTERL0cMysP5X6kOlMVv,https://api.spotify.com/v1/audio-analysis/5waTERL0cMysP5X6kOlMVv,366000,4,Aa Jaane Jaa - The 'Baby Can You Feel The Magic' Mix
0.721,0.619,10,-4.739,1,0.0225,0.166,1.94E-06,0.339,0.655,97.011,audio_features,6bBzgc4vMtWNejircKUfgB,spotify:track:6bBzgc4vMtWNejircKUfgB,https://api.spotify.com/v1/tracks/6bBzgc4vMtWNejircKUfgB,https://api.spotify.com/v1/audio-analysis/6bBzgc4vMtWNejircKUfgB,450053,4,Raat Kali - The 'Midnight Lady' Mix
0.634,0.612,7,-7.564,0,0.029,0.347,0,0.154,0.367,104.003,audio_features,5B0m0xdFxHZlOCdgdkk6ZQ,spotify:track:5B0m0xdFxHZlOCdgdkk6ZQ,https://api.spotify.com/v1/tracks/5B0m0xdFxHZlOCdgdkk6ZQ,https://api.spotify.com/v1/audio-analysis/5B0m0xdFxHZlOCdgdkk6ZQ,415467,4,Pyaar Manga Hai - The 'Broken Hearted' Mix
0.472,0.592,8,-6.084,0,0.0353,0.229,2.41E-05,0.139,0.381,154.04,audio_features,5pu7JqKEbQMQN91QdIW2ym,spotify:track:5pu7JqKEbQMQN91QdIW2ym,https://api.spotify.com/v1/tracks/5pu7JqKEbQMQN91QdIW2ym,https://api.spotify.com/v1/audio-analysis/5pu7JqKEbQMQN91QdIW2ym,404240,3,Mere Dil Mein Aaj Kya Hai - The 'Amorous Lover' Mix
0.812,0.784,10,-4.371,0,0.0615,0.257,0.222,0.027,0.805,116.006,audio_features,5erj94G0vZ1VOPjZ6a7zwL,spotify:track:5erj94G0vZ1VOPjZ6a7zwL,https://api.spotify.com/v1/tracks/5erj94G0vZ1VOPjZ6a7zwL,https://api.spotify.com/v1/audio-analysis/5erj94G0vZ1VOPjZ6a7zwL,304493,4,Saiyyan Re - The 'Boys Are Back' Mix
0.668,0.767,6,-6.595,1,0.103,0.201,7.78E-05,0.0759,0.679,92.991,audio_features,5fItsNsEvkTzahxzimTyzd,spotify:track:5fItsNsEvkTzahxzimTyzd,https://api.spotify.com/v1/tracks/5fItsNsEvkTzahxzimTyzd,https://api.spotify.com/v1/audio-analysis/5fItsNsEvkTzahxzimTyzd,270853,4,Dil Kya Kare - The 'Love Is...' Mix
0.844,0.686,1,-6.617,0,0.198,0.000594,0.0114,0.073,0.45,100.003,audio_features,6UxT9Qu0Epp3pTzIwzwO5w,spotify:track:6UxT9Qu0Epp3pTzIwzwO5w,https://api.spotify.com/v1/tracks/6UxT9Qu0Epp3pTzIwzwO5w,https://api.spotify.com/v1/audio-analysis/6UxT9Qu0Epp3pTzIwzwO5w,262813,4,"Saamne Yeh Kaun - The 'Sun, Sea, Sand & Sex' Mix"
0.632,0.567,6,-8.567,1,0.0332,0.362,9.80E-05,0.11,0.0997,145.035,audio_features,3s4wGFwhBau34z0JQdUQ70,spotify:track:3s4wGFwhBau34z0JQdUQ70,https://api.spotify.com/v1/tracks/3s4wGFwhBau34z0JQdUQ70,https://api.spotify.com/v1/audio-analysis/3s4wGFwhBau34z0JQdUQ70,300027,4,Bahon Mein Chali Aao - The 'Hold U Tight' Mix
0.626,0.562,8,-7.672,1,0.0314,0.217,1.74E-06,0.0589,0.23,145.961,audio_features,4fwlJaMC7mcVhVWddkk1U6,spotify:track:4fwlJaMC7mcVhVWddkk1U6,https://api.spotify.com/v1/tracks/4fwlJaMC7mcVhVWddkk1U6,https://api.spotify.com/v1/audio-analysis/4fwlJaMC7mcVhVWddkk1U6,307427,4,Hum Bewafa (feat. Shaan) - The 'We Can Make It Happen' Mix
0.5,0.832,11,-4.332,0,0.0731,0.493,0,0.0553,0.483,159.973,audio_features,2FENNV5bFOG4tfjtqxLuMJ,spotify:track:2FENNV5bFOG4tfjtqxLuMJ,https://api.spotify.com/v1/tracks/2FENNV5bFOG4tfjtqxLuMJ,https://api.spotify.com/v1/audio-analysis/2FENNV5bFOG4tfjtqxLuMJ,296747,3,O Meri Soni - The 'Days Are Dark' Mix
0.694,0.819,2,-6.352,1,0.0387,0.152,0,0.0918,0.493,119.974,audio_features,5edtdvBXgE8hzKF0w3hFmU,spotify:track:5edtdvBXgE8hzKF0w3hFmU,https://api.spotify.com/v1/tracks/5edtdvBXgE8hzKF0w3hFmU,https://api.spotify.com/v1/audio-analysis/5edtdvBXgE8hzKF0w3hFmU,287867,4,Kabhi
0.899,0.694,11,-6.603,0,0.0509,0.0776,5.03E-05,0.143,0.491,102.006,audio_features,60z8RgSxkaTRIOAKBzWTYL,spotify:track:60z8RgSxkaTRIOAKBzWTYL,https://api.spotify.com/v1/tracks/60z8RgSxkaTRIOAKBzWTYL,https://api.spotify.com/v1/audio-analysis/60z8RgSxkaTRIOAKBzWTYL,350547,4,Sajna Hai Mujhe
0.438,0.755,5,-6.916,1,0.163,0.656,0,0.163,0.689,98.968,audio_features,37adrzRyrx6o6bpWXa9GE1,spotify:track:37adrzRyrx6o6bpWXa9GE1,https://api.spotify.com/v1/tracks/37adrzRyrx6o6bpWXa9GE1,https://api.spotify.com/v1/audio-analysis/37adrzRyrx6o6bpWXa9GE1,265080,4,Bhigi Bhigi Raaton Mein
